Price,Layer,architecturalyear,surfacearea,numberofparking,numberofDong,Residentialarea,Dedicatedarea,time,km2,fee,bus,subm,culture,sports,contractdate,Address,Totalgeneration,buildingarea,X,Y,Col0,apt
62000,3,2008,107876,1005,14,61143.58,60,61,27,1550,6,1011,0,0,4,내발산동,919,0,37.5512432,126.8233716,2179,마곡수명산파크4단지
73000,3,2008,107876,1005,14,61143.58,85,61,27,1550,6,1011,0,0,28,내발산동,919,0,37.5512432,126.8233716,2182,마곡수명산파크4단지
60000,11,2008,107876,1005,14,61143.58,60,61,27,1550,6,1011,0,0,4,내발산동,919,0,37.5512432,126.8233716,2184,마곡수명산파크4단지
72500,3,2008,107876,1005,14,61143.58,85,61,27,1550,6,1011,0,0,18,내발산동,919,0,37.5512432,126.8233716,2188,마곡수명산파크4단지
58000,1,2008,107876,1005,14,61143.58,60,61,27,1550,6,1011,0,0,22,내발산동,919,0,37.5512432,126.8233716,2189,마곡수명산파크4단지
63700,7,2008,107876,1005,14,61143.58,60,61,27,1550,6,1011,0,0,26,내발산동,919,0,37.5512432,126.8233716,2190,마곡수명산파크4단지
62800,15,2008,107876,1005,14,61143.58,60,61,27,1550,6,1011,0,0,7,내발산동,919,0,37.5512432,126.8233716,2191,마곡수명산파크4단지
60000,8,2008,96251,1010,19,51875.56,60,61,27,1550,7,875,0,1,7,내발산동,948,8453.42,37.5518797,126.8272011,2199,마곡수명산파크5단지
60000,3,2008,96251,1010,19,51875.56,60,61,27,1550,7,875,0,1,5,내발산동,948,8453.42,37.5518797,126.8272011,2201,마곡수명산파크5단지
62000,8,2008,96251,1010,19,51875.56,60,61,27,1550,7,875,0,1,27,내발산동,948,8453.42,37.5518797,126.8272011,2202,마곡수명산파크5단지
66000,7,2008,96251,1010,19,51875.56,60,61,27,1550,7,875,0,1,9,내발산동,948,8453.42,37.5518797,126.8272011,2210,마곡수명산파크5단지
64500,11,2008,96251,1010,19,51875.56,60,61,27,1550,7,875,0,1,12,내발산동,948,8453.42,37.5518797,126.8272011,2213,마곡수명산파크5단지
72000,9,2007,46020,441,6,25558.61,85,61,27,1550,7,945,0,0,30,내발산동,399,4000.37,37.5503051,126.8257712,2214,마곡수명산파크6단지
69700,4,2007,46020,441,6,25558.61,85,61,27,1550,7,945,0,0,29,내발산동,399,4000.37,37.5503051,126.8257712,2215,마곡수명산파크6단지
70500,3,2007,46020,441,6,25558.61,85,61,27,1550,7,945,0,0,21,내발산동,399,4000.37,37.5503051,126.8257712,2218,마곡수명산파크6단지
60000,11,2008,72305,712,10,40735.1,85,61,28,1550,9,1231,0,0,26,내발산동,643,6335.36,37.5483311,126.8223697,2224,마곡수명산파크7단지
64800,6,2008,72305,712,10,40735.1,85,61,28,1550,9,1231,0,0,5,내발산동,643,6335.36,37.5483311,126.8223697,2227,마곡수명산파크7단지
101000,14,2005,339035,2702,40,190886.54,85,61,27,1550,5,460,4,7,16,내발산동,2198,17920.25,37.5557622,126.8414673,2237,우장산힐스테이트
98800,15,2005,339035,2702,40,190886.54,85,61,27,1550,5,460,4,7,9,내발산동,2198,17920.25,37.5557622,126.8414673,2239,우장산힐스테이트
98500,12,2005,339035,2702,40,190886.54,85,61,27,1550,5,460,4,7,23,내발산동,2198,17920.25,37.5557622,126.8414673,2247,우장산힐스테이트
97500,7,2005,339035,2702,40,190886.54,85,61,27,1550,5,460,4,7,30,내발산동,2198,17920.25,37.5557622,126.8414673,2250,우장산힐스테이트
80000,4,2005,339035,2702,40,190886.54,60,61,27,1550,5,460,4,7,25,내발산동,2198,17920.25,37.5557622,126.8414673,2255,우장산힐스테이트
105000,8,2005,339035,2702,40,190886.54,102,61,27,1550,5,460,4,7,29,내발산동,2198,17920.25,37.5557622,126.8414673,2257,우장산힐스테이트
84000,8,2005,339035,2702,40,190886.54,60,61,27,1550,5,460,4,7,5,내발산동,2198,17920.25,37.5557622,126.8414673,2260,우장산힐스테이트
93000,5,2005,339035,2702,40,190886.54,85,61,27,1550,5,460,4,7,12,내발산동,2198,17920.25,37.5557622,126.8414673,2263,우장산힐스테이트
93400,3,2005,339035,2702,40,190886.54,85,61,27,1550,5,460,4,7,17,내발산동,2198,17920.25,37.5557622,126.8414673,2267,우장산힐스테이트
82500,17,2005,339035,2702,40,190886.54,60,61,27,1550,5,460,4,7,22,내발산동,2198,17920.25,37.5557622,126.8414673,2268,우장산힐스테이트
95000,8,2005,339035,2702,40,190886.54,85,61,27,1550,5,460,4,7,4,내발산동,2198,17920.25,37.5557622,126.8414673,2274,우장산힐스테이트
85000,6,2005,339035,2702,40,190886.54,60,61,27,1550,5,460,4,7,9,내발산동,2198,17920.25,37.5557622,126.8414673,2278,우장산힐스테이트
115500,10,2005,339035,2702,40,190886.54,102,61,27,1550,5,460,4,7,9,내발산동,2198,17920.25,37.5557622,126.8414673,2279,우장산힐스테이트
120000,9,2005,339035,2702,40,190886.54,127,61,27,1550,5,460,4,7,9,내발산동,2198,17920.25,37.5557622,126.8414673,2281,우장산힐스테이트
105800,16,2005,339035,2702,40,190886.54,85,61,27,1550,5,460,4,7,11,내발산동,2198,17920.25,37.5557622,126.8414673,2282,우장산힐스테이트
99500,10,2005,339035,2702,40,190886.54,85,61,27,1550,5,460,4,7,18,내발산동,2198,17920.25,37.5557622,126.8414673,2284,우장산힐스테이트
82000,4,2005,339035,2702,40,190886.54,60,61,27,1550,5,460,4,7,22,내발산동,2198,17920.25,37.5557622,126.8414673,2286,우장산힐스테이트
85000,10,2005,339035,2702,40,190886.54,60,61,27,1550,5,460,4,7,3,내발산동,2198,17920.25,37.5557622,126.8414673,2292,우장산힐스테이트
99500,12,2005,339035,2702,40,190886.54,85,61,27,1550,5,460,4,7,4,내발산동,2198,17920.25,37.5557622,126.8414673,2294,우장산힐스테이트
105000,13,2005,339035,2702,40,190886.54,85,61,27,1550,5,460,4,7,14,내발산동,2198,17920.25,37.5557622,126.8414673,2296,우장산힐스테이트
45000,4,2003,71856,545,6,41207.094,85,61,27,1550,6,580,3,2,5,연남동,466,3873.34,37.5648197,126.9201576,2303,코오롱하늘채
62800,5,2003,71856,545,6,41207.094,85,61,27,1550,6,580,3,2,13,연남동,466,3873.34,37.5648197,126.9201576,2305,코오롱하늘채
105000,5,2014,68416,590,7,31093.09,115,55,22,1550,6,519,0,7,20,마곡동,420,9751.99,37.5688811,126.8239464,2318,마곡엠밸리4단지
111500,10,2014,83718,644,8,40045,85,55,22,1550,3,204,0,0,7,마곡동,439,83717.68,37.5658378,126.8174976,2321,마곡엠밸리5단지
128000,5,2014,83718,644,8,40045,115,55,22,1550,3,204,0,0,9,마곡동,439,83717.68,37.5658378,126.8174976,2322,마곡엠밸리5단지
129700,12,2014,83718,644,8,40045,115,55,22,1550,3,204,0,0,30,마곡동,439,83717.68,37.5658378,126.8174976,2325,마곡엠밸리5단지
118500,2,2014,183983,0,13,95039.65,115,55,22,1550,2,455,0,0,11,마곡동,1004,0,37.5640943,126.82393,2326,마곡엠밸리7단지
131000,6,2014,183983,0,13,95039.65,115,55,22,1550,2,455,0,0,12,마곡동,1004,0,37.5640943,126.82393,2328,마곡엠밸리7단지
117500,5,2014,183983,0,13,95039.65,85,55,22,1550,2,455,0,0,31,마곡동,1004,0,37.5640943,126.82393,2330,마곡엠밸리7단지
126500,12,2014,183983,0,13,95039.65,85,56,22,1550,2,455,0,0,6,마곡동,1004,0,37.5640943,126.82393,2334,마곡엠밸리7단지
125000,8,2014,183983,0,13,95039.65,115,56,22,1550,2,455,0,0,18,마곡동,1004,0,37.5640943,126.82393,2341,마곡엠밸리7단지
140000,15,2014,183983,0,13,95039.65,115,56,22,1550,2,455,0,0,23,마곡동,1004,0,37.5640943,126.82393,2342,마곡엠밸리7단지
54800,6,1999,68508,541,8,38581.59,60,61,29,1550,4,874,2,3,4,마곡동,479,4086,37.5757344,126.8378355,2347,벽산
57000,15,1999,68508,541,8,38581.59,60,61,29,1550,4,874,2,3,17,마곡동,479,4086,37.5757344,126.8378355,2351,벽산
38000,5,2003,22457,193,1,13507.5094,59,61,29,1550,2,325,2,4,21,상계동,165,1614,37.6763152,127.0584516,2352,대망드림힐
62000,14,2003,42041,367,3,26734.871,85,61,23,1550,2,622,0,10,8,방화동,320,2857.82,37.5717213,126.8212789,2353,마곡우림필유아파트
60000,5,2003,42041,367,3,26734.871,85,61,23,1550,2,622,0,10,7,방화동,320,2857.82,37.5717213,126.8212789,2354,마곡우림필유아파트
56500,7,2003,42041,367,3,26734.871,75,61,23,1550,2,622,0,10,28,방화동,320,2857.82,37.5717213,126.8212789,2356,마곡우림필유아파트
64000,11,2003,42041,367,3,26734.871,85,61,23,1550,2,622,0,10,12,방화동,320,2857.82,37.5717213,126.8212789,2359,마곡우림필유아파트
59500,3,2003,42041,367,3,26734.871,85,61,23,1550,2,622,0,10,10,방화동,320,2857.82,37.5717213,126.8212789,2362,마곡우림필유아파트
57500,12,2003,42041,367,3,26734.871,75,61,23,1550,2,622,0,10,26,방화동,320,2857.82,37.5717213,126.8212789,2365,마곡우림필유아파트
62700,11,2003,42041,367,3,26734.871,85,61,23,1550,2,622,0,10,29,방화동,320,2857.82,37.5717213,126.8212789,2367,마곡우림필유아파트
68000,9,2003,42041,367,3,26734.871,85,61,23,1550,2,622,0,10,9,방화동,320,2857.82,37.5717213,126.8212789,2368,마곡우림필유아파트
65000,5,2003,42041,367,3,26734.871,85,61,23,1550,2,622,0,10,9,방화동,320,2857.82,37.5717213,126.8212789,2374,마곡우림필유아파트
65200,10,2003,42041,367,3,26734.871,85,61,23,1550,2,622,0,10,17,방화동,320,2857.82,37.5717213,126.8212789,2375,마곡우림필유아파트
72000,4,2008,49693,440,7,28953.59,60,61,23,1550,6,529,0,10,20,방화동,341,4083.41,37.5700345,126.8217091,2384,마곡푸르지오
72000,11,2008,49693,440,7,28953.59,60,61,23,1550,6,529,0,10,16,방화동,341,4083.41,37.5700345,126.8217091,2386,마곡푸르지오
89500,10,2008,49693,440,7,28953.59,85,61,23,1550,6,529,0,10,23,방화동,341,4083.41,37.5700345,126.8217091,2387,마곡푸르지오
74500,10,2008,49693,440,7,28953.59,60,61,23,1550,6,529,0,10,20,방화동,341,4083.41,37.5700345,126.8217091,2390,마곡푸르지오
89900,8,2008,49693,440,7,28953.59,85,61,23,1550,6,529,0,10,28,방화동,341,4083.41,37.5700345,126.8217091,2391,마곡푸르지오
62500,6,1999,28599,237,4,15711.79,114,61,24,1550,4,655,1,7,18,방화1동,202,0,37.5730247,126.8192912,2393,마곡현대아파트
51800,5,2003,27065,229,2,15216.3142,84,61,24,1550,6,400,1,2,19,방화2동,154,0,37.5720228,126.8106819,2395,방신서광
53000,3,2005,24927,206,3,14858.16,83,61,24,1550,0,585,0,0,16,방화2동,187,0,37.5733512,126.7983185,2396,방화3차우림필유
75250,8,2005,59371,463,7,34161.24,85,50,17,1450,4,449,1,2,20,염창동,417,0,37.5509233,126.8740903,2410,강변힐스테이트
75000,6,2005,59371,463,7,34161.24,85,50,17,1450,4,449,1,2,22,염창동,417,0,37.5509233,126.8740903,2411,강변힐스테이트
78000,7,2005,59371,463,7,34161.24,85,50,17,1450,4,449,1,2,29,염창동,417,0,37.5509233,126.8740903,2412,강변힐스테이트
74500,1,2005,59371,463,7,34161.24,85,50,17,1450,4,449,1,2,31,염창동,417,0,37.5509233,126.8740903,2417,강변힐스테이트
80000,16,2005,59371,463,7,34161.24,85,50,17,1450,4,449,1,2,22,염창동,417,0,37.5509233,126.8740903,2420,강변힐스테이트
83000,4,2005,59371,463,7,34161.24,85,50,17,1450,4,449,1,2,1,염창동,417,0,37.5509233,126.8740903,2421,강변힐스테이트
83400,6,2005,59371,463,7,34161.24,85,50,17,1450,4,449,1,2,5,염창동,417,0,37.5509233,126.8740903,2422,강변힐스테이트
85000,17,2005,59371,463,7,34161.24,85,50,17,1450,4,449,1,2,5,염창동,417,0,37.5509233,126.8740903,2425,강변힐스테이트
81500,2,2005,59371,463,7,34161.24,85,50,17,1450,4,449,1,2,2,염창동,417,0,37.5509233,126.8740903,2428,강변힐스테이트
82400,6,2005,40695,420,4,20553.26,85,50,17,1450,5,514,4,18,14,신정동,230,2517.72,37.5198784,126.874888,2431,롯데캐슬
99000,8,2005,40695,420,4,20553.26,135,50,17,1450,5,514,4,18,5,신정동,230,2517.72,37.5198784,126.874888,2432,롯데캐슬
52000,13,1994,18408,130,1,12640.92,85,51,17,1450,8,562,1,0,19,염창동,178,0,37.5515375,126.8722863,2443,삼성하나로
41800,3,1994,18408,130,1,12640.92,59,51,17,1450,8,562,1,0,29,염창동,178,0,37.5515375,126.8722863,2444,삼성하나로
40700,1,1994,18408,130,1,12640.92,59,51,17,1450,8,562,1,0,16,염창동,178,0,37.5515375,126.8722863,2445,삼성하나로
41800,2,1994,18408,130,1,12640.92,59,51,17,1450,8,562,1,0,26,염창동,178,0,37.5515375,126.8722863,2446,삼성하나로
62500,11,1994,18408,130,1,12640.92,85,51,17,1450,8,562,1,0,23,염창동,178,0,37.5515375,126.8722863,2452,삼성하나로
77500,1,2001,36067,289,3,19580.431,114,51,17,1450,6,85,1,5,28,염창동,206,0,37.5476791,126.8751245,2453,삼정그린코아
80000,10,2001,36067,289,3,19580.431,84,51,17,1450,6,85,1,5,27,염창동,206,0,37.5476791,126.8751245,2454,삼정그린코아
76500,12,2001,36067,289,3,19580.431,84,51,17,1450,6,85,1,5,29,염창동,206,0,37.5476791,126.8751245,2455,삼정그린코아
74500,3,2001,36067,289,3,19580.431,84,43,17,1450,6,85,1,5,7,염창동,206,0,37.5476791,126.8751245,2458,삼정그린코아
44000,3,1995,67930,488,8,47802.69,60,61,24,1450,15,441,7,20,10,행당2동,636,0,37.5544019,127.0328542,2461,신동아
63000,3,1995,67930,488,8,47802.69,85,61,24,1450,15,441,7,20,23,행당2동,636,0,37.5544019,127.0328542,2466,신동아
65000,3,1995,67930,488,8,47802.69,85,61,24,1450,15,441,7,20,12,행당2동,636,0,37.5544019,127.0328542,2468,신동아
46800,2,1995,67930,488,8,47802.69,60,61,24,1450,15,441,7,20,15,행당2동,636,0,37.5544019,127.0328542,2470,신동아
84000,14,2008,33625,275,4,19018.04,85,53,17,1450,7,423,1,3,2,염창동,202,0,37.5516408,126.8703148,2479,염창1차보람더하임
84100,13,2008,33625,275,4,19018.04,85,53,17,1450,7,423,1,3,14,염창동,202,0,37.5516408,126.8703148,2481,염창1차보람더하임
62000,8,2006,22072,182,3,12477.45,60,53,17,1450,0,145,4,4,20,염창동,163,1711.34,37.5515337,126.8668736,2483,염창2차한화꿈에그린
57300,2,2006,22072,182,3,12477.45,60,53,17,1450,0,145,4,4,23,염창동,163,1711.34,37.5515337,126.8668736,2484,염창2차한화꿈에그린
77500,14,2006,22072,182,3,12477.45,85,53,17,1450,0,145,4,4,24,염창동,163,1711.34,37.5515337,126.8668736,2486,염창2차한화꿈에그린
74800,2,2006,22072,182,3,12477.45,85,53,17,1450,0,145,4,4,12,염창동,163,1711.34,37.5515337,126.8668736,2488,염창2차한화꿈에그린
79500,11,2006,22072,182,3,12477.45,85,53,17,1450,0,145,4,4,2,염창동,163,1711.34,37.5515337,126.8668736,2490,염창2차한화꿈에그린
89588,4,2010,26140,0,3,21076.32,181,59,20,1450,3,758,4,7,13,화곡6동,159,0,37.5550253,126.8513842,2494,그랜드아이파크
96000,6,2003,235741,1979,21,133365.43,178,58,20,1450,0,889,4,6,3,화곡6동,1164,11914.07,37.5552159,126.8480525,2502,우장산롯데캐슬
74000,8,2003,235741,1979,21,133365.43,85,58,20,1450,0,889,4,6,25,화곡6동,1164,11914.07,37.5552159,126.8480525,2504,우장산롯데캐슬
70000,12,2003,235741,1979,21,133365.43,85,58,20,1450,0,889,4,6,26,화곡6동,1164,11914.07,37.5552159,126.8480525,2506,우장산롯데캐슬
77300,10,2003,235741,1979,21,133365.43,85,58,20,1450,0,889,4,6,17,화곡6동,1164,11914.07,37.5552159,126.8480525,2508,우장산롯데캐슬
87500,10,2003,235741,1979,21,133365.43,117,58,20,1450,0,889,4,6,20,화곡6동,1164,11914.07,37.5552159,126.8480525,2509,우장산롯데캐슬
85300,10,2003,235741,1979,21,133365.43,85,58,20,1450,0,889,4,6,2,화곡6동,1164,11914.07,37.5552159,126.8480525,2510,우장산롯데캐슬
71800,5,2003,235741,1979,21,133365.43,85,58,20,1450,0,889,4,6,11,화곡6동,1164,11914.07,37.5552159,126.8480525,2514,우장산롯데캐슬
78000,18,2003,235741,1979,21,133365.43,85,58,20,1450,0,889,4,6,26,화곡6동,1164,11914.07,37.5552159,126.8480525,2521,우장산롯데캐슬
95000,16,2003,235741,1979,21,133365.43,135,58,20,1450,0,889,4,6,2,화곡6동,1164,11914.07,37.5552159,126.8480525,2522,우장산롯데캐슬
80000,21,2003,235741,1979,21,133365.43,85,58,20,1450,0,889,4,6,7,화곡6동,1164,11914.07,37.5552159,126.8480525,2523,우장산롯데캐슬
78000,15,2003,235741,1979,21,133365.43,85,58,20,1450,0,889,4,6,17,화곡6동,1164,11914.07,37.5552159,126.8480525,2524,우장산롯데캐슬
98000,10,2003,235741,1979,21,133365.43,178,58,20,1450,0,889,4,6,22,화곡6동,1164,11914.07,37.5552159,126.8480525,2538,우장산롯데캐슬
82800,18,2003,235741,1979,21,133365.43,85,58,20,1450,0,889,4,6,13,화곡6동,1164,11914.07,37.5552159,126.8480525,2544,우장산롯데캐슬
78500,4,2003,235741,1979,21,133365.43,85,58,20,1450,0,889,4,6,14,화곡6동,1164,11914.07,37.5552159,126.8480525,2545,우장산롯데캐슬
79800,8,2003,235741,1979,21,133365.43,85,58,20,1450,0,889,4,6,18,화곡6동,1164,11914.07,37.5552159,126.8480525,2546,우장산롯데캐슬
80000,13,2003,235741,1979,21,133365.43,85,58,20,1450,0,889,4,6,8,화곡6동,1164,11914.07,37.5552159,126.8480525,2549,우장산롯데캐슬
62800,3,2006,33248,265,2,18559,85,61,26,1550,4,599,5,3,10,화곡동,203,2222.51,37.5481674,126.8430656,2553,우장산에스케이뷰
60000,13,2006,33248,265,2,18559,85,61,26,1550,4,599,5,3,26,화곡동,203,2222.51,37.5481674,126.8430656,2555,우장산에스케이뷰
62500,11,2006,33248,265,2,18559,85,61,26,1550,4,599,5,3,30,화곡동,203,2222.51,37.5481674,126.8430656,2556,우장산에스케이뷰
69000,9,2006,33248,265,2,18559,117,61,26,1550,4,599,5,3,28,화곡동,203,2222.51,37.5481674,126.8430656,2560,우장산에스케이뷰
60000,7,2004,35307,280,3,19102.61,85,61,20,1450,4,997,4,6,5,화곡동,187,2111.01,37.5540236,126.8474014,2562,우장산한화꿈에그린
72000,7,2002,481727,4190,50,263514.45,105,61,26,1550,0,629,1,0,7,화곡동,2176,0,37.5446962,126.8313603,2566,화곡푸르지오
71000,10,2002,481727,4190,50,263514.45,85,61,26,1550,0,629,1,0,15,화곡동,2176,0,37.5446962,126.8313603,2567,화곡푸르지오
70000,9,2002,481727,4190,50,263514.45,85,61,26,1550,0,629,1,0,3,화곡동,2176,0,37.5446962,126.8313603,2569,화곡푸르지오
83500,10,2002,481727,4190,50,263514.45,144,61,26,1550,0,629,1,0,19,화곡동,2176,0,37.5446962,126.8313603,2571,화곡푸르지오
79000,13,2002,481727,4190,50,263514.45,104,61,26,1550,0,629,1,0,17,화곡동,2176,0,37.5446962,126.8313603,2581,화곡푸르지오
69800,15,2002,481727,4190,50,263514.45,85,61,26,1550,0,629,1,0,19,화곡동,2176,0,37.5446962,126.8313603,2583,화곡푸르지오
72250,1,2002,481727,4190,50,263514.45,85,61,26,1550,0,629,1,0,26,화곡동,2176,0,37.5446962,126.8313603,2585,화곡푸르지오
75000,9,2002,481727,4190,50,263514.45,85,61,26,1550,0,629,1,0,20,화곡동,2176,0,37.5446962,126.8313603,2594,화곡푸르지오
96000,7,2002,481727,4190,50,263514.45,157,61,26,1550,0,629,1,0,25,화곡동,2176,0,37.5446962,126.8313603,2603,화곡푸르지오
87000,14,2002,481727,4190,50,263514.45,125,61,26,1550,0,629,1,0,26,화곡동,2176,0,37.5446962,126.8313603,2607,화곡푸르지오
73000,4,2002,481727,4190,50,263514.45,85,61,26,1550,0,629,1,0,1,화곡동,2176,0,37.5446962,126.8313603,2610,화곡푸르지오
110000,4,2002,481727,4190,50,263514.45,192,61,26,1550,0,629,1,0,15,화곡동,2176,0,37.5446962,126.8313603,2612,화곡푸르지오
76200,1,2002,481727,4190,50,263514.45,129,61,26,1550,0,629,1,0,15,화곡동,2176,0,37.5446962,126.8313603,2613,화곡푸르지오
78000,1,2002,481727,4190,50,263514.45,105,61,26,1550,0,629,1,0,6,화곡동,2176,0,37.5446962,126.8313603,2619,화곡푸르지오
83000,3,2002,481727,4190,50,263514.45,125,61,26,1550,0,629,1,0,11,화곡동,2176,0,37.5446962,126.8313603,2620,화곡푸르지오
99900,10,2002,481727,4190,50,263514.45,144,61,26,1550,0,629,1,0,12,화곡동,2176,0,37.5446962,126.8313603,2621,화곡푸르지오
70200,7,2005,26068,184,3,14893.06,128,30,6,1250,0,895,1,0,17,남현동,170,0,37.471705,126.9735651,2627,남현동한일유앤아이
69000,5,2004,64147,524,7,37580.23,85,34,9,1250,2,669,1,2,18,성현동,487,3475.49,37.4871792,126.951485,2636,관악동부센트레빌
60000,10,2004,64147,524,7,37580.23,60,34,9,1250,2,669,1,2,20,성현동,487,3475.49,37.4871792,126.951485,2638,관악동부센트레빌
62500,10,2004,64147,524,7,37580.23,60,34,9,1250,2,669,1,2,17,성현동,487,3475.49,37.4871792,126.951485,2640,관악동부센트레빌
72700,10,2004,64147,524,7,37580.23,85,34,9,1250,2,669,1,2,21,성현동,487,3475.49,37.4871792,126.951485,2646,관악동부센트레빌
60000,5,2004,64147,524,7,37580.23,60,34,9,1250,2,669,1,2,22,성현동,487,3475.49,37.4871792,126.951485,2647,관악동부센트레빌
80000,9,2002,52610,426,2,29449.943,85,24,7,1250,2,418,2,7,6,행운동,297,0,37.4806862,126.9635627,2657,낙성대현대홈타운
79000,18,2002,52610,426,2,29449.943,85,24,7,1250,2,418,2,7,18,행운동,297,0,37.4806862,126.9635627,2660,낙성대현대홈타운
73500,1,2002,52610,426,2,29449.943,85,24,7,1250,2,418,2,7,22,행운동,297,0,37.4806862,126.9635627,2662,낙성대현대홈타운
69000,10,1996,93237,710,8,60240.45,85,35,12,1350,4,623,1,13,9,봉천동,710,7613.52,37.4941134,126.9277936,2663,보라매삼성
68800,14,1996,93237,710,8,60240.45,85,38,12,1350,4,623,1,13,19,봉천동,710,7613.52,37.4941134,126.9277936,2670,보라매삼성
51650,6,1996,93237,710,8,60240.45,85,38,12,1350,4,623,1,13,25,봉천동,710,7613.52,37.4941134,126.9277936,2672,보라매삼성
64800,15,1996,93237,710,8,60240.45,85,38,12,1350,4,623,1,13,20,봉천동,710,7613.52,37.4941134,126.9277936,2676,보라매삼성
65500,9,2006,48357,417,7,29075.29,60,30,9,1250,2,519,1,4,8,봉천동,374,3387.59,37.4787044,126.9455509,2687,서울대입구아이원 (1560-61)
60000,1,2006,48357,417,7,29075.29,60,30,9,1250,2,519,1,4,27,봉천동,374,3387.59,37.4787044,126.9455509,2689,서울대입구아이원 (1560-61)
68800,11,2006,48357,417,7,29075.29,60,30,9,1250,2,519,1,4,2,봉천동,374,3387.59,37.4787044,126.9455509,2693,서울대입구아이원 (1560-61)
79000,9,2006,48357,417,7,29075.29,85,30,9,1250,2,519,1,4,20,봉천동,374,3387.59,37.4787044,126.9455509,2697,서울대입구아이원 (1560-61)
78000,5,2006,48357,417,7,29075.29,85,30,9,1250,2,519,1,4,13,봉천동,374,3387.59,37.4787044,126.9455509,2699,서울대입구아이원 (1560-61)
69000,3,2006,48357,417,7,29075.29,60,30,9,1250,2,519,1,4,16,봉천동,374,3387.59,37.4787044,126.9455509,2700,서울대입구아이원 (1560-61)
51000,10,1996,46900,0,1,18384.72,84,35,13,1350,13,874,2,14,10,봉천동,256,0,37.4911516,126.9250951,2702,해태보라매타워
44000,22,1996,46900,0,1,18384.72,60,35,13,1350,13,874,2,14,25,봉천동,256,0,37.4911516,126.9250951,2703,해태보라매타워
46000,23,1996,46900,0,1,18384.72,60,35,13,1350,13,874,2,14,8,봉천동,256,0,37.4911516,126.9250951,2706,해태보라매타워
56000,3,2007,54429,448,8,30125.1879,85,46,14,1350,5,2376,0,1,29,신림동,349,3150.42,37.4613553,126.9199177,2715,신림2차푸르지오
65000,15,2007,54429,448,8,30125.1879,115,46,14,1350,5,2376,0,1,19,신림동,349,3150.42,37.4613553,126.9199177,2719,신림2차푸르지오
55800,5,2007,54429,448,8,30125.1879,85,46,14,1350,5,2376,0,1,21,신림동,349,3150.42,37.4613553,126.9199177,2720,신림2차푸르지오
56500,10,2007,54429,448,8,30125.1879,85,46,14,1350,5,2376,0,1,6,신림동,349,3150.42,37.4613553,126.9199177,2721,신림2차푸르지오
63000,6,2007,54429,448,8,30125.1879,115,46,14,1350,5,2376,0,1,11,신림동,349,3150.42,37.4613553,126.9199177,2722,신림2차푸르지오
50000,4,2007,54429,448,8,30125.1879,60,46,14,1350,5,2376,0,1,19,신림동,349,3150.42,37.4613553,126.9199177,2724,신림2차푸르지오
53500,5,2006,33472,241,4,17266.79,75,41,13,1350,2,1610,5,14,2,미성동,213,0,37.4732059,126.9163206,2731,신림동부센트레빌
75000,4,2005,254293,2117,23,145820.53,139,39,12,1350,0,956,4,9,3,신림동,1456,0,37.4791307,126.9104854,2734,신림푸르지오
86000,22,2005,254293,2117,23,145820.53,139,39,12,1350,0,956,4,9,9,신림동,1456,0,37.4791307,126.9104854,2738,신림푸르지오
73100,7,2005,254293,2117,23,145820.53,85,39,12,1350,0,956,4,9,31,신림동,1456,0,37.4791307,126.9104854,2745,신림푸르지오
72000,17,2005,254293,2117,23,145820.53,85,39,12,1350,0,956,4,9,14,신림동,1456,0,37.4791307,126.9104854,2747,신림푸르지오
77500,11,2005,254293,2117,23,145820.53,115,39,12,1350,0,956,4,9,2,신림동,1456,0,37.4791307,126.9104854,2757,신림푸르지오
71800,21,2005,254293,2117,23,145820.53,85,39,12,1350,0,956,4,9,9,신림동,1456,0,37.4791307,126.9104854,2759,신림푸르지오
74750,21,2005,254293,2117,23,145820.53,85,39,12,1350,0,956,4,9,25,신림동,1456,0,37.4791307,126.9104854,2765,신림푸르지오
85000,10,2005,254293,2117,23,145820.53,139,39,12,1350,0,956,4,9,9,신림동,1456,0,37.4791307,126.9104854,2767,신림푸르지오
73300,20,2005,254293,2117,23,145820.53,85,39,12,1350,0,956,4,9,9,신림동,1456,0,37.4791307,126.9104854,2768,신림푸르지오
87000,12,2005,254293,2117,23,145820.53,139,39,12,1350,0,956,4,9,10,신림동,1456,0,37.4791307,126.9104854,2769,신림푸르지오
76000,14,2005,254293,2117,23,145820.53,85,39,12,1350,0,956,4,9,7,신림동,1456,0,37.4791307,126.9104854,2774,신림푸르지오
83000,10,2005,254293,2117,23,145820.53,115,39,12,1350,0,956,4,9,12,신림동,1456,0,37.4791307,126.9104854,2776,신림푸르지오
72500,3,2005,254293,2117,23,145820.53,85,39,12,1350,0,956,4,9,14,신림동,1456,0,37.4791307,126.9104854,2777,신림푸르지오
63500,14,1993,171854,1067,12,126268.65,105,38,11,1350,3,1057,1,3,13,신림동,1634,10886.51,37.4749367,126.9323775,2782,신림현대
34000,10,1993,171854,1067,12,126268.65,35,38,11,1350,3,1057,1,3,15,신림동,1634,10886.51,37.4749367,126.9323775,2783,신림현대
64000,4,1993,171854,1067,12,126268.65,119,38,11,1350,3,1057,1,3,27,신림동,1634,10886.51,37.4749367,126.9323775,2786,신림현대
59000,11,1993,171854,1067,12,126268.65,82,38,11,1350,3,1057,1,3,21,신림동,1634,10886.51,37.4749367,126.9323775,2787,신림현대
